URL,popularity,song_title,year,lyrics
http://www.metrolyrics.com/loosing-my-religion-lyrics-rem.html,0,Loosing My Religion Lyrics,2006,"[""Oh! Life is bigger, it's bigger'n you and not me\nThe things that I will go to\nThe distance in your eyes\nOh no, I've said too much\nI set it up"", ""That's me in the corner\nThat's me in the spotlight\nTrying to keep up with you\nAnd I don't know if I can do it\nOh no, I've said too much\nI haven't said enough"", 'I thought that I heard you laughing\nI thought that I heard you sing\nI think I thought I saw you try', ""Of every waking hour\nI'm choosing my confessions\nTrying to keep an eye on you\nLike a hurt, lost and blinded fool, fool\nOh no, I've said too much\nI set it up"", ""Consider this, the hint of the century\nThat brought me to my knees, failed\nWhat if all these fantasies come\nFlailing around\nNow I've said too much"", 'I thought that I heard you laughing\nI thought that I heard you sing\nI think I thought I saw you try', 'But that was just a dream\nThat was just a dream', ""That's me in the corner\nThat's me in the spotlight\nTrying to keep up with you\nAnd I don't know if I can do it\nOh no, I've said too much\nI haven't said enough"", 'I thought that I heard you laughing\nI thought that I heard you sing\nI think I thought I saw you try', 'But that was just a dream\nTry, cry, why try\nThat was just a dream\nJust a dream\nJust a dream, dream']"
http://www.metrolyrics.com/losing-my-religion-lyrics-rem.html,9,Losing My Religion Lyrics,2003,"[""Oh life, it's bigger\nIt's bigger than you\nAnd you are not me\nThe lengths that I will go to\nThe distance in your eyes\nOh no, I've said too much\nI set it up"", ""That's me in the corner\nThat's me in the spotlight\nLosing my religion\nTrying to keep up with you\nAnd I don't know if I can do it\nOh no, I've said too much\nI haven't said enough"", 'I thought that I heard you laughing\nI thought that I heard you sing\nI think I thought I saw you try', ""Every whisper\nOf every waking hour\nI'm choosing my confessions\nTrying to keep an eye on you\nLike a hurt, lost and blinded fool, fool\nOh no, I've said too much\nI set it up"", ""Consider this\nConsider this, the hint of the century\nConsider this, the slip\nThat brought me to my knees, failed\nWhat if all these fantasies come\nFlailing around\nNow I've said too much"", 'I thought that I heard you laughing\nI thought that I heard you sing\nI think I thought I saw you try', 'But that was just a dream\nThat was just a dream', ""That's me in the corner\nThat's me in the spotlight\nLosing my religion\nTrying to keep up with you\nAnd I don't know if I can do it\nOh no, I've said too much\nI haven't said enough"", 'I thought that I heard you laughing\nI thought that I heard you sing\nI think I thought I saw you try', 'But that was just a dream\nTry, cry, why try\nThat was just a dream\nJust a dream\nJust a dream, dream']"
http://www.metrolyrics.com/lotus-lyrics-rem.html,1,Lotus Lyrics,2006,"['hey hey.', 'I was hell\nsarcastic silver swell.\nthat day it rained\ntough spun. hard won. no\nocean flower aquarium\nbadlands. give a hand.\nhoney dipt. flim flam\nhey hey. hey hey.\nthat cat can walk like a big bad man.', ""so happy to show us\nI ate the lotus.\nsay haven't you noticed?\nI ate the lotus"", ""storefront window, I reflect.\njust last week I was merely heck\ntip the scale. I was hell\npicked me up, then I fell.\nwho's this stranger? crowbar spine\n...and I feel fine.\nlet it rain, rain, rain\nbring my happy back again."", ""so happy to show us\nI ate the lotus.\nsay haven't you noticed?\nI ate the lotus,\nI ate the lotus."", 'let it rain, rain, rain\nsave me from myself again\nwash away my ugly sins\nopposing thumb, dorsal fin\nthat monkey died for my grin\nbring my happy back again\nlet it rain, rain, rain\nbring my happy back again', ""so happy to show us\nI ate the lotus.\nsay haven't you noticed?\nI ate the lotus\nI ate the lotus\nI ate the lotus,\nI ate the lotus.""]"
http://www.metrolyrics.com/love-is-all-around-lyrics-rem.html,2,Love Is All Around Lyrics,2014,"[""I feel it in my fingers, I feel it in my toes\nLove is all around me and so the feeling grows\nIt's written on the wind, it's everywhere I go\nSo if you really love me, come on and let it show"", ""You know I love you I always will\nMy mind's made up by the way that I feel\nThere's no beginning, there'll be no end\n'Cause on my love you can depend"", 'I see your face before me, as I lay on my bed\nI kinda get to thinking of all the things we said', 'You gave a promise to me, and I gave mine to you\nI need someone beside me in everything I do', ""You know I love you I always will\nMy mind's made up by the way that I feel\nThere's no beginning, there'll be no end\n'Cause on my love you can depend"", ""It's written on the wind, it's everywhere I go\nSo if you really love me, come on and let it show\nCome on and let it show""]"
http://www.metrolyrics.com/low-lyrics-rem.html,0,Low Lyrics,2014,"[""Dusk is dawn is day\nWhere did it go?\nI've been laughing\nFast and slow"", 'Moving in a still frame\nHowling at the moon\nMorning found me laughing\nUp and down, down', ""Low, low, low\nNight suits me fine\nAnd morning suits me fine\nI've been so happy, happy\nWay up high, high"", 'In between\nDown below\nLow, low, low\nLow, low, low', 'I skipped the part about love\nIt seems so silly and low\nLow, low, low\nLow, low, low', ""I said the morning\nIt isn't your time\nBarefoot naked\nI can see your lines"", ""It doesn't bother me\nIf you are right\nYour grass is grassy wet\nYour light white is bright\nLight white, light"", 'I skipped the part about love\nIt seems so shallow and low\nLow, low, low\nLow, low, low', 'You and me\nWe know about time\nWe know how things go\nThey come and go\nThey live and grow\nThey pass and go\nAnd glow and glow\nUp and down\nHigh and low\nLow, low, low\nLow, low, low', 'I skipped the part about love\nIt seems so silly and low\nI skipped the part about love\nIt seems so shallow and low\nLow, low, low\nLow, low, low', 'I like your hands\nAll full of glory\nAll full of glory']"
http://www.metrolyrics.com/low-desert-lyrics-rem.html,0,Low Desert Lyrics,2006,"[""It happened fast, it's over quick.\nA little dust and the engine kicks.\nDid you hands drift down off the wheel?\nRoll out, hit your windshield\nAn eyelash or a little bit of sleep?\nTime stands still.\nJust call it now and you're on your way (hey, a hey hey, hey)"", ""All the ashtrays, cities and the freeway drives\nBroken casino and waterslides\nEighteen-wheeler, payback dice.\nGravity flows on the power line.\nJet stream cuts the desert sky.\nThis is a land could eat a man alive.\nSay you'll leave it all behind. (hey, a hey hey, hey)"", 'There\'s a radio tower that\'s egging me on\nBack to the place where you never belong.\nWhere people thrive on their own contempt.\nWhatever meaning is long gone, spent.\nIf you had to guess or make a bet,\nWould you place yourself inside of it?\nThe mountains yawn, the clouds let out a sigh.\n""Tricked again.""\nLet go, okay. (hey, hey, hey, a hey hey, a hey, hey hey, hey)']"
http://www.metrolyrics.com/lynne-andy-lyrics-rem.html,0,Lynne & Andy Lyrics,2008,"['[ANDY:] Hey!', '[LYNNE: (laughing)] What?', '[ANDY:] Wanna go to Memphis and get married?', '[Pause.]', '[LYNNE:] Do I wanna go to Memphis and get married?', '[ANDY:] Mm hmm...', '[LYNNE:] Wha-haa? (Pauses, then changes tone.) Why Memphis?', ""[ANDY:] Because Memphis is the wrestling capital of the\nworld. I'll get up in the ring, and I'll announce that the\nI'll marry the FIRST woman who beats me. Then you can get up,\nand we'll wrestle, and I'll let you win, and ..."", ""[LYNNE:]\nYou'll let me win? [laughs.]"", ""[ANDY:] ... yes, I'll let you win. I'll let you. Then we'll run\noff and get married on the David Letterman show."", '[LYNNE:] God.', '[ANDY:] O.K.? (He kisses her.) Whaddaya say?', '[LYNNE:] Is this for real?', '[Instrumental]']"
http://www.metrolyrics.com/make-it-all-ok-lyrics-rem.html,0,Make It All Ok Lyrics,2007,"[""You threw away the ballast\nAnd you rowed your boat ashore\nDidn't you, now?\nDidn't you?"", ""You made your ultimatum\nToo big to ignore\nDidn't you, now?\nDidn't you?"", ""So you worked out your excuses\nTurned away and shut the door\nThe world's too vast for us now\nAnd you wanted to explore"", ""It's a long, long long road\nAnd I don't know which way to go\nIf you offered me your hand again\nI'd have to walk away"", ""When I saw you at the street fair\nYou called out my name\nDidn't you, now?\nDidn't you?"", ""You said we could start over\nTry and make it all okay\nDidn't you, now?\nDidn't you?"", ""So our past has been rewritten\nAnd you threw away the pen\nYou'd said that I was useless\nBut now you'll take me in again"", 'Well, Jesus loves me fine\nAnd your words fall flat this time\nWas it my imagination or did I hear you say\n""We don\'t have a prayer between us""', ""Didn't you believe that I have\nFinally turned away?\nDidn't you, now?\nDidn't you?"", ""Anything to hold onto\nTo help me through my day\nDidn't you, now?\nDidn't you?"", ""But Jesus loves me fine\nBut his words fall flat this time\nIt's a long, long long road\nAnd I don't know which way to go"", ""If you offered me your world\nDid you think I'd really stay?\nIf you offered me the heavens\nI would have to turn away"", 'Was it my imagination or did I hear you say\n""We don\'t have a prayer between us""\nDidn\'t you, now?\nDidn\'t you, now?\nDidn\'t you?']"
http://www.metrolyrics.com/make-it-all-okay-lyrics-rem.html,0,Make It All Okay Lyrics,2004,"[""You threw away the ballast and you rowed your boat ashore\nDidn't you, now? Didn't you?\nYou made your ultimatum too big to ignore\nDidn't you, now? Didn't you?"", ""So you worked out your excuses,\nturned away and shut the door.\nThe world's too vast for us now,\nand you wanted to explore"", ""It's a long, long long road\nAnd I don't know which way to go\nIf you offered me your hand again I'd have to walk away."", ""When I saw you at the street fair, you called out my name\nDidn't you, now? Didn't you?\nYou said we could start over, try and make it all okay.\nDidn't you, now? Didn't you?"", ""So our past has been rewritten\nand you threw away the pen.\nYou'd said that I was useless,\nbut now you'll take me in again"", 'Well Jesus loves me fine.\nAnd your words fall flat this time.', 'Was it my imagination, or did I hear you say,\n""We don\'t have a prayer between us.""', ""Didn't you believe that I have finally turned away?\nDidn't you, now? Didn't you?\nAnything to hold onto to help me through my day.\nDidn't you, now? Didn't you?"", 'Jesus loves me fine.\nBut his words fall flat this time.', 'It\'s a long, long long road\nAnd I don\'t know which way to go\nIf you offered me your world, did you think I\'d really stay?\nIf you offered me the heavens, I would have to turn away.\nWas it my imagination, or did I hear you say,\n""We don\'t have a prayer between us.""\nDidn\'t you, now? Didn\'t you, now?\nDidn\'t you?']"
http://www.metrolyrics.com/man-on-the-moon-lyrics-rem.html,7,Man On The Moon Lyrics,2003,"[""and the game of Life\nYeah, yeah, yeah, yeah\nAndy Kaufman in the wrestling match\nYeah, yeah, yeah, yeah\nMonopoly, Twenty One, checkers and chess\nYeah, yeah, yeah, yeah\nMister Fred Blassie in a breakfast mess\nYeah, yeah, yeah, yeah\nLet's play Twister, let's play Risk\nYeah, yeah, yeah, yeah\nI'll see you in heaven if you make the list\nYeah, yeah, yeah, yeah"", 'Now, Andy did you hear about this one?\nTell me, are you locked in the punch?\nHey Andy, are you goofing on Elvis? Hey, baby\nAre we losing touch?', ""If you believed they put a man on the moon\nIf you believed there's nothing up his sleeve\nThen nothing is cool"", 'Moses went walking with a staff of wood\nYeah, yeah, yeah, yeah\nNewton got beaned by the apple good\nYeah, yeah, yeah, yeah\nEgypt was troubled by the horrible asp\nYeah, yeah, yeah, yeah\nMister Charles Darwin had the gall to ask\nYeah, yeah, yeah, yeah', 'Now, Andy did you hear about this one?\nTell me, are you locked in the punch?\nHey Andy, are you goofing on Elvis? Hey, baby\nAre you having fun?', ""If you believed they put a man on the moon\nIf you believed there's nothing up his sleeve\nThen nothing is cool"", ""Here's a little agit for the never-believer\nYeah, yeah, yeah, yeah\nHere's a little ghost for the offering\nYeah, yeah, yeah, yeah\nHere's a truck stop instead of Saint Peter's\nYeah, yeah, yeah, yeah\nMister Andy Kaufman's gone wrestling\nYeah, yeah, yeah, yeah"", 'Now, Andy did you hear about this one?\nOh, tell me, are you locked in the punch?\nHey Andy, are you goofing on Elvis? Hey, baby\nAre we losing touch?', ""If you believed they put a man on the moon ()\nMan on the moon ()\nIf you believed there's nothing up his sleeve\n() Then nothing is cool"", ""If you believed they put a man on the moon ()\nMan on the moon ()\nIf you believed there's nothing up his sleeve\n() Then nothing is cool"", ""If you believed they put a man on the moon ()\nMan on the moon ()\nIf you believed there's nothing up his sleeve\n() Then nothing is cool""]"
